,line_ID,FMAX
19536,124111,722.3303
19537,124112,722.3303
19538,124113,722.3303
19539,124114,722.3303
19540,124115,427.47968
19541,124116,427.47968
19542,124119,722.3303
19543,124120,996.97107
19544,124121,722.3303
19545,124122,722.3303
19546,124123,722.3303
19547,124124,722.3303
19548,124125,722.3303
19549,124126,722.3303
19550,124127,722.3303
19551,124128,427.47968
19552,124129,427.47968
19553,124131,427.47968
19554,124132,722.3303
19555,124133,722.3303
19556,124134,722.3303
19557,124135,722.3303
19558,124136,722.3303
19559,124138,722.3303
19560,124140,722.3303
19561,124141,427.47968
19562,124142,722.3303
19563,124143,722.3303
19564,124144,722.3303
19565,124145,722.3303
19566,124146,996.97107
19567,124147,427.47968
19568,124148,996.97107
19569,124149,722.3303
19570,124150,722.3303
19571,124152,722.3303
19572,124153,722.3303
19573,124154,722.3303
19574,124155,722.3303
19575,124156,722.3303
19576,124157,722.3303
19577,124158,722.3303
19578,124159,427.47968
19579,124160,722.3303
19580,124161,722.3303
19581,124162,427.47968
19582,124163,722.3303
19583,124164,722.3303
19584,124165,722.3303
19585,124167,722.3303
19586,124168,722.3303
19587,124171,722.3303
19588,124172,722.3303
19589,124173,996.97107
19590,124174,427.47968
19591,124175,996.97107
19592,124176,722.3303
19593,124177,427.47968
19594,124179,427.47968
19595,124181,427.47968
19596,124182,722.3303
19597,124183,722.3303
19598,124185,722.3303
19599,124186,722.3303
19600,124187,722.3303
19601,124190,722.3303
19602,124192,722.3303
19603,124193,722.3303
19604,124194,722.3303
19605,124195,722.3303
19606,124197,427.47968
19607,124198,427.47968
19608,124200,996.97107
19609,124201,722.3303
19610,124202,722.3303
19611,124203,427.47968
19612,124204,996.97107
19613,124205,722.3303
19614,124206,722.3303
19615,124208,722.3303
19616,124209,996.97107
19617,124210,722.3303
19618,124211,722.3303
19619,124212,996.97107
19620,124213,806.57184
19621,124214,996.97107
19622,124215,722.3303
19623,124216,427.47968
19624,124217,722.3303
19625,124218,996.97107
19626,124219,427.47968
19627,124220,427.47968
19628,124221,996.97107
19629,124222,427.47968
19630,124223,722.3303
19631,124224,427.47968
19632,124226,427.47968
19633,124227,996.97107
19634,124228,722.3303
19635,124229,427.47968
19636,124230,427.47968
19637,124231,722.3303
19638,124232,722.3303
19639,124233,722.3303
19640,124234,722.3303
19641,124235,722.3303
19642,124237,722.3303
19643,124238,806.57184
19644,124239,722.3303
19645,124240,722.3303
19646,124243,722.3303
19647,124244,722.3303
19648,124245,722.3303
19649,124247,722.3303
19650,124248,806.57184
19651,124249,722.3303
19652,124250,722.3303
19653,124251,722.3303
19654,124252,722.3303
19655,124254,722.3303
19656,124255,722.3303
19657,124256,722.3303
19658,124257,722.3303
19659,124258,427.47968
19660,124259,427.47968
19661,124260,427.47968
19662,124262,427.47968
19663,124263,722.3303
19664,124264,722.3303
19665,124266,806.57184
19666,124267,722.3303
19667,124268,806.57184
19668,124270,806.57184
19669,124271,996.97107
19670,124272,722.3303
19671,124273,996.97107
19672,124275,722.3303
19673,124277,722.3303
19674,124278,722.3303
19675,124279,722.3303
19676,124280,806.57184
19677,124281,722.3303
19678,124283,722.3303
19679,124285,427.47968
19680,124287,722.3303
19681,124288,427.47968
19682,124289,427.47968
19683,124290,722.3303
19684,124291,996.97107
19685,124292,722.3303
19686,124294,722.3303
19687,124296,427.47968
19688,124298,722.3303
19689,124301,996.97107
19690,124304,427.47968
19691,124305,996.97107
19692,124307,996.97107
19693,124308,722.3303
19694,124309,722.3303
19695,124311,722.3303
19696,124312,722.3303
19697,124313,996.97107
19698,124314,996.97107
19699,124317,722.3303
19700,124318,427.47968
19701,124319,722.3303
19702,124320,722.3303
19703,124321,427.47968
19704,124322,722.3303
19705,124323,722.3303
19706,124324,427.47968
19707,124325,427.47968
19708,124326,722.3303
19709,124327,722.3303
19710,124328,427.47968
19711,124329,427.47968
19712,124330,427.47968
19713,124332,996.97107
19714,124333,996.97107
19715,124334,722.3303
19716,124336,722.3303
19717,124338,722.3303
19718,124340,996.97107
19719,124341,996.97107
19720,124342,427.47968
19721,124343,427.47968
19722,124344,722.3303
19723,124345,722.3303
19724,124346,427.47968
19725,124347,722.3303
19726,124348,427.47968
19727,124350,806.57184
19728,124352,427.47968
19729,124354,722.3303
19730,124357,427.47968
19731,124358,722.3303
19732,124359,722.3303
19733,124362,806.57184
19734,124363,722.3303
19735,124365,806.57184
19736,124366,722.3303
19737,124368,996.97107
19738,124369,722.3303
19739,124370,722.3303
19740,124372,427.47968
19741,124373,722.3303
19742,124374,427.47968
19743,124375,996.97107
19744,124376,722.3303
19745,124377,996.97107
19746,124378,722.3303
19747,124381,722.3303
19748,124383,722.3303
19749,124384,806.57184
19750,124385,427.47968
19751,124387,722.3303
19752,124389,996.97107
19753,124391,722.3303
19754,124392,722.3303
19755,124393,996.97107
19756,124394,722.3303
19757,124395,427.47968
19758,124396,722.3303
19759,124398,722.3303
19760,124400,722.3303
19761,124401,722.3303
19762,124402,722.3303
19763,124403,996.97107
19764,124404,722.3303
19765,124405,427.47968
19766,124406,806.57184
19767,124407,996.97107
19768,124410,722.3303
19769,124411,427.47968
19770,124412,722.3303
19771,124413,427.47968
19772,124414,722.3303
19773,124415,722.3303
19774,124416,427.47968
19775,124417,722.3303
19776,124418,996.97107
19777,124419,427.47968
19778,124421,722.3303
19779,124423,722.3303
19780,124424,722.3303
19781,124425,722.3303
19782,124426,427.47968
19783,124427,722.3303
19784,124428,722.3303
19785,124430,722.3303
19786,124431,996.97107
19787,124432,722.3303
19788,124433,722.3303
19789,124434,427.47968
19790,124435,722.3303
19791,124436,722.3303
19792,124437,722.3303
19793,124438,722.3303
19794,124439,722.3303
19795,124440,722.3303
19796,124441,722.3303
19797,124442,722.3303
19798,124443,427.47968
19799,124444,722.3303
19800,124445,427.47968
19801,124446,427.47968
19802,124447,722.3303
19803,124448,427.47968
19804,124449,722.3303
19805,124450,806.57184
19806,124452,427.47968
19807,124453,427.47968
19808,124454,722.3303
19809,124455,722.3303
19810,124456,427.47968
19811,124457,722.3303
19812,124458,722.3303
19813,124459,806.57184
19814,124460,722.3303
19815,124462,427.47968
19816,124463,722.3303
19817,124465,996.97107
19818,124466,722.3303
19819,124467,722.3303
19820,124469,722.3303
19821,124470,427.47968
19822,124472,722.3303
19823,124473,722.3303
19824,124474,427.47968
19825,124476,722.3303
19826,124477,996.97107
19827,124478,722.3303
19828,124479,722.3303
19829,124480,722.3303
19830,124482,427.47968
19831,124484,427.47968
19832,124485,722.3303
19833,124486,722.3303
19834,124487,722.3303
19835,124488,427.47968
19836,124489,722.3303
19837,124490,722.3303
19838,124491,996.97107
19839,124492,722.3303
19840,124493,722.3303
19841,124494,722.3303
19842,124496,427.47968
19843,124497,722.3303
19844,124499,722.3303
19845,124500,427.47968
19846,124503,806.57184
19847,124504,722.3303
19848,124506,996.97107
19849,124507,722.3303
19850,124508,996.97107
19851,124509,722.3303
19852,124511,722.3303
19853,124512,996.97107
19854,124514,722.3303
19855,124515,996.97107
19856,124516,427.47968
19857,124517,722.3303
19858,124518,722.3303
19859,124519,722.3303
19860,124520,722.3303
19861,124521,722.3303
19862,124522,722.3303
19863,124524,722.3303
19864,124525,722.3303
19865,124526,722.3303
19866,124527,427.47968
19867,124528,722.3303
19868,124529,427.47968
19869,124530,722.3303
19870,124531,996.97107
19871,124533,722.3303
19872,124534,427.47968
19873,124535,722.3303
19874,124536,806.57184
19875,124538,722.3303
19876,124540,427.47968
19877,124541,806.57184
19878,124543,427.47968
19879,124544,722.3303
19880,124545,722.3303
19881,124546,427.47968
19882,124549,722.3303
19883,124551,996.97107
19884,124552,722.3303
19885,124553,722.3303
19886,124554,722.3303
19887,124555,427.47968
19888,124556,427.47968
19889,124557,427.47968
19890,124558,996.97107
19891,124559,806.57184
19892,124560,427.47968
19893,124561,722.3303
19894,124562,722.3303
19895,124565,722.3303
19896,124567,722.3303
19897,124568,427.47968
19898,124569,427.47968
19899,124570,427.47968
19900,124571,722.3303
19901,124572,722.3303
19902,124575,427.47968
19903,124577,722.3303
19904,124578,722.3303
19905,124579,722.3303
19906,124581,722.3303
19907,124582,722.3303
19908,124583,722.3303
19909,124584,427.47968
19910,124585,722.3303
19911,124586,722.3303
19912,124587,722.3303
19913,124588,427.47968
19914,124589,722.3303
19915,124590,806.57184
19916,124593,722.3303
19917,124594,427.47968
19918,124595,722.3303
19919,124597,722.3303
19920,124598,722.3303
19921,124599,722.3303
19922,124601,996.97107
19923,124603,996.97107
19924,124604,722.3303
19925,124605,722.3303
19926,124606,427.47968
19927,124607,427.47968
19928,124608,722.3303
19929,124610,722.3303
19930,124611,722.3303
19931,124612,996.97107
19932,124613,722.3303
19933,124614,427.47968
19934,124616,996.97107
19935,124619,722.3303
19936,124620,722.3303
19937,124621,722.3303
19938,124622,427.47968
19939,124623,722.3303
19940,124625,722.3303
19941,124626,996.97107
19942,124627,427.47968
19943,124629,722.3303
19944,124630,427.47968
19945,124631,722.3303
19946,124632,722.3303
19947,124633,722.3303
19948,124635,722.3303
19949,124636,996.97107
19950,124637,722.3303
19951,124638,722.3303
19952,124642,996.97107
19953,124643,722.3303
19954,124644,722.3303
19955,124645,427.47968
19956,124646,722.3303
19957,124648,722.3303
19958,124649,722.3303
19959,124650,996.97107
19960,124651,722.3303
19961,124652,722.3303
19962,124653,722.3303
19963,124654,722.3303
19964,124655,722.3303
19965,124656,722.3303
19966,124657,722.3303
19967,124658,427.47968
19968,124659,722.3303
19969,124660,722.3303
19970,124663,722.3303
19971,124664,722.3303
19972,124665,722.3303
19973,124666,722.3303
19974,124668,722.3303
19975,124671,427.47968
19976,124673,806.57184
19977,124674,996.97107
19978,124675,427.47968
19979,124676,427.47968
19980,124677,427.47968
19981,124678,722.3303
19982,124680,722.3303
19983,124681,722.3303
19984,124682,722.3303
19985,124683,722.3303
19986,124684,722.3303
19987,124685,722.3303
19988,124686,722.3303
19989,124687,427.47968
19990,124688,996.97107
19991,124689,722.3303
19992,124690,722.3303
19993,124692,722.3303
19994,124693,722.3303
19995,124694,722.3303
19996,124695,427.47968
19997,124696,427.47968
19998,124697,722.3303
19999,124699,427.47968
20000,124700,722.3303
20001,124701,722.3303
20002,124702,722.3303
20003,124705,427.47968
20004,124706,722.3303
20005,124707,722.3303
20006,124708,722.3303
20007,124709,722.3303
20008,124711,722.3303
20009,124712,722.3303
20010,124713,722.3303
20011,124714,427.47968
20012,124715,722.3303
20013,124716,722.3303
20014,124717,722.3303
20015,124718,722.3303
20016,124720,722.3303
20017,124721,722.3303
20018,124722,722.3303
20019,124723,722.3303
20020,124724,806.57184
20021,124725,722.3303
20022,124727,427.47968
20023,124728,722.3303
20024,124729,722.3303
20025,124730,722.3303
20026,124732,996.97107
20027,124733,722.3303
20028,124734,427.47968
20029,124735,722.3303
20030,124737,722.3303
20031,124738,722.3303
20032,124740,427.47968
20033,124742,996.97107
20034,124743,806.57184
20035,124744,996.97107
20036,124745,722.3303
20037,124746,722.3303
20038,124748,722.3303
20039,124751,722.3303
20040,124752,996.97107
20041,124753,722.3303
20042,124754,427.47968
20043,124756,427.47968
20044,124757,806.57184
20045,124758,722.3303
20046,124760,722.3303
20047,124761,427.47968
20048,124763,722.3303
20049,124764,722.3303
20050,124765,427.47968
20051,124766,427.47968
20052,124767,722.3303
20053,124768,722.3303
20054,124769,427.47968
20055,124770,722.3303
20056,124771,722.3303
20057,124772,427.47968
20058,124773,722.3303
20059,124774,722.3303
20060,124775,722.3303
20061,124776,722.3303
20062,124777,427.47968
20063,124778,427.47968
20064,124779,722.3303
20065,124780,722.3303
20066,124781,722.3303
20067,124782,722.3303
20068,124783,722.3303
20069,124784,722.3303
20070,124785,722.3303
20071,124786,722.3303
20072,124787,722.3303
20073,124789,722.3303
20074,124790,722.3303
20075,124791,722.3303
20076,124792,722.3303
20077,124793,722.3303
20078,124794,996.97107
20079,124795,722.3303
20080,124797,722.3303
20081,124798,722.3303
20082,124799,722.3303
20083,124800,722.3303
20084,124801,996.97107
20085,124802,722.3303
20086,124804,722.3303
20087,124806,722.3303
20088,124807,722.3303
20089,124812,722.3303
20090,124813,996.97107
20091,124814,722.3303
20092,124815,722.3303
20093,124816,722.3303
20094,124817,722.3303
20095,124819,722.3303
20096,124820,427.47968
20097,124821,722.3303
20098,124822,427.47968
20099,124823,806.57184
20100,124824,427.47968
20101,124826,722.3303
20102,124827,722.3303
20103,124828,996.97107
20104,124829,722.3303
20105,124830,427.47968
20106,124832,722.3303
20107,124833,996.97107
20108,124834,722.3303
20109,124836,722.3303
20110,124837,722.3303
20111,124839,427.47968
20112,124840,996.97107
20113,124841,722.3303
20114,124842,722.3303
20115,124843,996.97107
20116,124844,427.47968
20117,124845,722.3303
20118,124846,996.97107
20119,124847,722.3303
20120,124848,722.3303
20121,124849,722.3303
20122,124850,427.47968
20123,124853,722.3303
20124,124854,722.3303
20125,124855,722.3303
20126,124856,722.3303
20127,124858,722.3303
20128,124859,722.3303
20129,124860,427.47968
20130,124861,722.3303
20131,124864,722.3303
20132,124865,427.47968
20133,124866,427.47968
20134,124867,722.3303
20135,124868,722.3303
20136,124869,722.3303
20137,124870,722.3303
20138,124871,722.3303
20139,124872,427.47968
20140,124873,806.57184
20141,124874,722.3303
20142,124875,427.47968
20143,124876,722.3303
20144,124877,722.3303
20145,124878,427.47968
20146,124880,722.3303
20147,124882,427.47968
20148,124883,722.3303
20149,124884,722.3303
20150,124886,722.3303
20151,124887,722.3303
20152,124889,722.3303
20153,124890,427.47968
20154,124891,722.3303
20155,124892,427.47968
20156,124893,427.47968
20157,124894,722.3303
20158,124895,722.3303
20159,124896,427.47968
20160,124897,722.3303
20161,124898,722.3303
20162,124901,722.3303
20163,124903,806.57184
20164,124904,722.3303
20165,124905,722.3303
20166,124906,722.3303
20167,124907,996.97107
20168,124909,722.3303
20169,124910,996.97107
20170,124911,427.47968
20171,124912,427.47968
20172,124913,722.3303
20173,124914,996.97107
20174,124915,722.3303
20175,124916,722.3303
20176,124917,722.3303
20177,124918,722.3303
20178,124919,722.3303
20179,124920,806.57184
20180,124921,722.3303
20181,124923,722.3303
20182,124924,722.3303
20183,124925,806.57184
20184,124926,722.3303
20185,124927,427.47968
20186,124928,722.3303
20187,124929,427.47968
20188,124931,722.3303
20189,124932,996.97107
20190,124933,996.97107
20191,124934,722.3303
20192,124936,722.3303
20193,124937,722.3303
20194,124939,722.3303
20195,124940,722.3303
20196,124941,722.3303
20197,124942,722.3303
20198,124943,722.3303
20199,124944,722.3303
20200,124945,427.47968
20201,124946,722.3303
20202,124947,427.47968
20203,124948,722.3303
20204,124949,722.3303
20205,124950,722.3303
20206,124951,722.3303
20207,124952,722.3303
20208,124953,996.97107
20209,124954,722.3303
20210,124955,722.3303
20211,124956,806.57184
20212,124957,427.47968
20213,124958,722.3303
20214,124959,722.3303
20215,124960,722.3303
20216,124961,996.97107
20217,124964,427.47968
20218,124965,427.47968
20219,124966,722.3303
20220,124969,427.47968
20221,124970,722.3303
20222,124971,427.47968
20223,124973,722.3303
20224,124974,722.3303
20225,124976,722.3303
20226,124977,722.3303
20227,124978,722.3303
20228,124979,722.3303
20229,124981,806.57184
20230,124982,722.3303
20231,124983,806.57184
20232,124984,722.3303
20233,124985,722.3303
20234,124986,996.97107
20235,124988,996.97107
20236,124989,722.3303
20237,124990,722.3303
20238,124991,427.47968
20239,124992,722.3303
20240,124993,722.3303
20241,124994,722.3303
20242,124996,722.3303
20243,124998,427.47968
20244,124999,722.3303
20245,125000,722.3303
20246,125003,996.97107
20247,125004,722.3303
20248,125005,427.47968
20249,125006,427.47968
20250,125007,722.3303
20251,125009,722.3303
20252,125010,427.47968
20253,125011,722.3303
20254,125012,427.47968
20255,125013,427.47968
20256,125014,722.3303
20257,125015,722.3303
20258,125016,722.3303
20259,125017,722.3303
20260,125018,722.3303
20261,125019,427.47968
20262,125020,427.47968
20263,125021,427.47968
20264,125022,427.47968
20265,125023,722.3303
20266,125024,996.97107
20267,125026,722.3303
20268,125027,427.47968
20269,125028,722.3303
20270,125029,722.3303
20271,125030,996.97107
20272,125031,722.3303
20273,125032,722.3303
20274,125034,806.57184
20275,125035,722.3303
20276,125036,722.3303
20277,125037,722.3303
20278,125038,722.3303
20279,125039,996.97107
20280,125040,722.3303
20281,125041,996.97107
20282,125043,806.57184
20283,125044,722.3303
20284,125045,427.47968
20285,125046,806.57184
20286,125047,722.3303
20287,125048,722.3303
20288,125049,722.3303
20289,125050,722.3303
20290,125051,722.3303
20291,125052,722.3303
20292,125053,722.3303
20293,125054,722.3303
20294,125055,722.3303
20295,125057,722.3303
20296,125058,722.3303
20297,125059,722.3303
20298,125060,722.3303
20299,125061,427.47968
20300,125062,722.3303
20301,125064,722.3303
20302,125065,722.3303
20303,125066,427.47968
20304,125067,722.3303
20305,125068,722.3303
20306,125070,996.97107
20307,125071,722.3303
20308,125072,427.47968
20309,125074,722.3303
20310,125075,996.97107
20311,125076,427.47968
20312,125077,996.97107
20313,125078,427.47968
20314,125079,427.47968
20315,125080,427.47968
20316,125082,722.3303
20317,125083,722.3303
20318,125084,722.3303
20319,125085,722.3303
20320,125087,722.3303
20321,125088,427.47968
20322,125089,722.3303
20323,125090,427.47968
20324,125091,722.3303
20325,125092,722.3303
20326,125093,427.47968
20327,125094,722.3303
20328,125095,427.47968
20329,125096,722.3303
20330,125097,722.3303
20331,125098,427.47968
20332,125099,996.97107
20333,125100,806.57184
20334,125101,427.47968
20335,125102,722.3303
20336,125103,722.3303
20337,125104,722.3303
20338,125105,427.47968
20339,125107,427.47968
20340,125108,427.47968
20341,125109,427.47968
20342,125111,427.47968
20343,125112,722.3303
20344,125114,996.97107
20345,125115,722.3303
20346,125116,427.47968
20347,125117,722.3303
20348,125121,427.47968
20349,125122,996.97107
20350,125124,722.3303
20351,125125,427.47968
20352,125126,722.3303
20353,125127,427.47968
20354,125128,722.3303
20355,125129,427.47968
20356,125130,722.3303
20357,125131,427.47968
20358,125132,996.97107
20359,125133,427.47968
20360,125134,427.47968
20361,125135,996.97107
20362,125137,722.3303
20363,125138,722.3303
20364,125139,996.97107
20365,125140,996.97107
20366,125141,722.3303
20367,125142,722.3303
20368,125143,427.47968
20369,125144,722.3303
20370,125145,427.47968
20371,125146,427.47968
20372,125148,996.97107
20373,125149,722.3303
20374,125150,722.3303
20375,125151,722.3303
20376,125152,996.97107
20377,125153,806.57184
20378,125154,722.3303
20379,125155,722.3303
20380,125156,722.3303
20381,125157,427.47968
20382,125158,722.3303
20383,125159,722.3303
20384,125161,722.3303
20385,125162,722.3303
20386,125163,806.57184
20387,125164,722.3303
20388,125165,722.3303
20389,125166,722.3303
20390,125169,722.3303
20391,125170,427.47968
20392,125171,427.47968
20393,125172,427.47968
20394,125173,427.47968
20395,125174,996.97107
20396,125175,722.3303
20397,125176,722.3303
20398,125177,806.57184
20399,125178,996.97107
20400,125179,427.47968
20401,125181,722.3303
20402,125182,427.47968
20403,125183,722.3303
20404,125184,722.3303
20405,125185,722.3303
20406,125186,722.3303
20407,125187,996.97107
20408,125188,722.3303
20409,125189,722.3303
20410,125190,722.3303
20411,125191,722.3303
20412,125192,722.3303
20413,125193,722.3303
20414,125194,996.97107
20415,125195,722.3303
20416,125196,427.47968
20417,125198,722.3303
20418,125200,722.3303
20419,125201,427.47968
20420,125202,427.47968
20421,125204,427.47968
20422,125205,722.3303
20423,125206,722.3303
20424,125207,996.97107
20425,125208,722.3303
20426,125209,427.47968
20427,125210,722.3303
20428,125213,722.3303
20429,125214,722.3303
20430,125215,722.3303
20431,125216,722.3303
20432,125217,722.3303
20433,125218,722.3303
20434,125219,722.3303
20435,125220,427.47968
20436,125221,722.3303
20437,125223,427.47968
20438,125224,996.97107
20439,125225,722.3303
20440,125227,722.3303
20441,125228,722.3303
20442,125229,427.47968
20443,125231,427.47968
20444,125232,722.3303
20445,125234,806.57184
20446,125235,722.3303
20447,125236,722.3303
20448,125238,722.3303
20449,125239,722.3303
20450,125240,722.3303
20451,125241,996.97107
20452,125242,722.3303
20453,125243,427.47968
20454,125245,722.3303
20455,125246,722.3303
20456,125247,722.3303
20457,125248,427.47968
20458,125249,722.3303
20459,125250,722.3303
20460,125251,722.3303
20461,125252,722.3303
20462,125253,427.47968
20463,125254,722.3303
20464,125255,722.3303
20465,125256,427.47968
20466,125258,722.3303
20467,125259,722.3303
20468,125260,427.47968
20469,125261,427.47968
20470,125262,427.47968
20471,125263,722.3303
20472,125264,427.47968
20473,125265,722.3303
20474,125266,996.97107
20475,125267,427.47968
20476,125268,996.97107
20477,125269,722.3303
20478,125270,427.47968
20479,125271,427.47968
20480,125272,427.47968
20481,125273,722.3303
20482,125274,722.3303
20483,125278,806.57184
20484,125279,722.3303
20485,125280,427.47968
20486,125282,722.3303
20487,125283,722.3303
20488,125285,427.47968
20489,125286,722.3303
20490,125287,427.47968
20491,125288,722.3303
20492,125289,427.47968
20493,125290,722.3303
20494,125291,722.3303
20495,125292,722.3303
20496,125293,427.47968
20497,125294,806.57184
20498,125295,722.3303
20499,125297,996.97107
20500,125298,722.3303
20501,125299,722.3303
20502,125300,722.3303
20503,125301,722.3303
20504,125302,722.3303
20505,125304,722.3303
20506,125305,427.47968
20507,125306,806.57184
20508,125307,427.47968
20509,125310,722.3303
20510,125311,722.3303
20511,125312,722.3303
20512,125313,996.97107
20513,125315,427.47968
20514,125316,722.3303
20515,125317,722.3303
20516,125318,722.3303
20517,125319,427.47968
20518,125320,806.57184
20519,125321,427.47968
20520,125322,722.3303
20521,125324,996.97107
20522,125325,722.3303
20523,125326,722.3303
20524,125328,996.97107
20525,125330,806.57184
20526,125331,427.47968
20527,125332,722.3303
20528,125334,722.3303
20529,125335,806.57184
20530,125336,722.3303
20531,125337,722.3303
20532,125338,722.3303
20533,125339,996.97107
20534,125340,722.3303
20535,125341,722.3303
20536,125342,722.3303
20537,125343,427.47968
20538,125344,722.3303
20539,125345,427.47968
20540,125346,427.47968
20541,125347,722.3303
20542,125348,996.97107
20543,125349,722.3303
20544,125350,427.47968
20545,125352,427.47968
20546,125353,427.47968
20547,125354,722.3303
20548,125355,427.47968
20549,125356,427.47968
20550,125357,996.97107
20551,125359,722.3303
20552,125361,722.3303
20553,125365,806.57184
20554,125366,722.3303
20555,125368,722.3303
20556,125369,722.3303
20557,125370,722.3303
20558,125371,722.3303
20559,125372,722.3303
20560,125374,722.3303
20561,125375,722.3303
20562,125376,722.3303
20563,125377,996.97107
20564,125378,722.3303
20565,125379,996.97107
20566,125380,722.3303
20567,125381,722.3303
20568,125383,427.47968
20569,125384,427.47968
20570,125386,722.3303
20571,125388,722.3303
20572,125389,996.97107
20573,125390,427.47968
20574,125391,722.3303
20575,125392,722.3303
20576,125393,722.3303
20577,125394,722.3303
20578,125395,427.47968
20579,125396,806.57184
20580,125397,427.47968
20581,125398,722.3303
20582,125402,996.97107
20583,125403,722.3303
20584,125404,427.47968
20585,125405,996.97107
20586,125406,427.47968
20587,125407,722.3303
20588,125408,427.47968
20589,125409,722.3303
20590,125410,722.3303
20591,125411,722.3303
20592,125412,722.3303
20593,125413,806.57184
20594,125416,427.47968
20595,125418,722.3303
20596,125419,427.47968
20597,125420,722.3303
20598,125422,806.57184
20599,125423,722.3303
20600,125424,806.57184
20601,125425,722.3303
20602,125426,722.3303
20603,125427,427.47968
20604,125428,722.3303
20605,125429,722.3303
20606,125430,722.3303
20607,125432,722.3303
20608,125433,427.47968
20609,125434,722.3303
20610,125435,722.3303
20611,125436,722.3303
20612,125437,722.3303
20613,125438,722.3303
20614,125439,722.3303
20615,125440,427.47968
20616,125441,427.47968
20617,125442,427.47968
20618,125443,722.3303
20619,125444,996.97107
20620,125445,996.97107
20621,125447,722.3303
20622,125448,722.3303
20623,125450,722.3303
20624,125451,722.3303
20625,125452,722.3303
20626,125453,722.3303
20627,125454,722.3303
20628,125455,996.97107
20629,125457,722.3303
20630,125458,722.3303
20631,125459,722.3303
20632,125460,722.3303
20633,125461,722.3303
20634,125462,722.3303
20635,125463,427.47968
20636,125464,722.3303
20637,125465,996.97107
20638,125466,722.3303
20639,125467,427.47968
20640,125468,427.47968
20641,125469,806.57184
20642,125470,722.3303
20643,125471,427.47968
20644,125472,722.3303
20645,125473,722.3303
20646,125475,427.47968
20647,125476,722.3303
20648,125477,722.3303
20649,125478,722.3303
20650,125479,427.47968
20651,125480,722.3303
20652,125481,722.3303
20653,125482,427.47968
20654,125483,722.3303
20655,125485,722.3303
20656,125486,722.3303
20657,125488,722.3303
20658,125489,722.3303
20659,125491,427.47968
20660,125492,722.3303
20661,125494,806.57184
20662,125495,722.3303
20663,125496,722.3303
20664,125497,722.3303
20665,125498,996.97107
20666,125499,722.3303
20667,125500,427.47968
20668,125501,722.3303
20669,125503,996.97107
20670,125504,722.3303
20671,125505,722.3303
20672,125507,996.97107
20673,125508,722.3303
20674,125509,722.3303
20675,125510,427.47968
20676,125512,722.3303
20677,125513,427.47968
20678,125514,722.3303
20679,125516,722.3303
20680,125518,427.47968
20681,125519,722.3303
20682,125521,427.47968
20683,125522,806.57184
20684,125523,722.3303
20685,125525,806.57184
20686,125526,996.97107
20687,125527,996.97107
20688,125529,427.47968
20689,125530,996.97107
20690,125531,427.47968
20691,125532,722.3303
20692,125533,996.97107
20693,125535,722.3303
20694,125536,427.47968
20695,125537,722.3303
20696,125538,722.3303
20697,125539,722.3303
20698,125540,722.3303
20699,125541,427.47968
20700,125542,722.3303
20701,125544,427.47968
20702,125545,427.47968
20703,125546,427.47968
20704,125548,722.3303
20705,125549,722.3303
20706,125550,427.47968
20707,125551,722.3303
20708,125552,722.3303
20709,125554,427.47968
20710,125555,722.3303
20711,125556,427.47968
20712,125557,722.3303
20713,125558,427.47968
20714,125559,427.47968
20715,125561,427.47968
20716,125562,722.3303
20717,125563,722.3303
20718,125564,722.3303
20719,125565,722.3303
20720,125566,722.3303
20721,125567,722.3303
20722,125569,722.3303
20723,125572,996.97107
20724,125575,427.47968
20725,125576,996.97107
20726,125577,722.3303
20727,125578,722.3303
20728,125579,996.97107
20729,125581,427.47968
20730,125582,427.47968
20731,125583,722.3303
20732,125584,722.3303
20733,125585,427.47968
20734,125588,806.57184
20735,125590,427.47968
20736,125592,427.47968
20737,125593,722.3303
20738,125594,427.47968
20739,125595,722.3303
20740,125599,996.97107
20741,125600,722.3303
20742,125601,427.47968
20743,125602,427.47968
20744,125603,427.47968
20745,125605,996.97107
20746,125606,722.3303
20747,125607,722.3303
20748,125608,722.3303
20749,125609,722.3303
20750,125611,722.3303
20751,125612,722.3303
20752,125613,427.47968
20753,125614,427.47968
20754,125615,427.47968
20755,125617,722.3303
20756,125618,722.3303
20757,125619,722.3303
20758,125620,722.3303
20759,125621,722.3303
20760,125622,722.3303
20761,125623,806.57184
20762,125624,722.3303
20763,125625,722.3303
20764,125626,722.3303
20765,125627,722.3303
20766,125629,722.3303
20767,125631,722.3303
20768,125632,996.97107
20769,125633,806.57184
20770,125634,806.57184
20771,125635,427.47968
20772,125636,722.3303
20773,125638,722.3303
20774,125639,722.3303
20775,125640,722.3303
20776,125642,427.47968
20777,125643,722.3303
20778,125645,806.57184
20779,125646,427.47968
20780,125647,722.3303
20781,125648,806.57184
20782,125649,722.3303
20783,125650,722.3303
20784,125652,722.3303
20785,125653,722.3303
20786,125654,722.3303
20787,125655,722.3303
20788,125656,996.97107
20789,125657,722.3303
20790,125659,996.97107
20791,125660,427.47968
20792,125661,722.3303
20793,125662,722.3303
20794,125663,427.47968
20795,125664,722.3303
20796,125666,722.3303
20797,125667,722.3303
20798,125668,996.97107
20799,125669,722.3303
20800,125670,722.3303
20801,125671,722.3303
20802,125672,427.47968
20803,125673,427.47968
20804,125674,806.57184
20805,125675,722.3303
20806,125678,722.3303
